Phase,Activity,Type,Category,Total,Correct,Wrong,% Correct,% Wrong,Avg Time,Next Low,Next Moderate,Next High
Analysis,Question 3 on the photoelectric effect,Question,High,84,74,10,88.1,11.9,17.9,Additional explanations on classical theory and experimental findings,Additional explanations on classical theory and experimental findings,Q1 - maximum kinetic energy & cutoff voltage
Analysis,Question 3 on the photoelectric effect,Question,Moderate,136,51,85,37.5,62.5,19.4,Additional explanations on classical theory and experimental findings,Additional explanations on classical theory and experimental findings,Q1 - maximum kinetic energy & cutoff voltage
Analysis,Question 3 on the photoelectric effect,Question,Low,11,0,11,0.0,100.0,9.0,Additional explanations on classical theory and experimental findings,Additional explanations on classical theory and experimental findings,Q1 - maximum kinetic energy & cutoff voltage
Analysis,Additional explanations on classical theory and experimental findings,Explanation,High,24,,,0.0,0.0,28.1,Q1 - maximum kinetic energy & cutoff voltage,Q1 - maximum kinetic energy & cutoff voltage,Q1 - maximum kinetic energy & cutoff voltage
Analysis,Additional explanations on classical theory and experimental findings,Explanation,Moderate,125,,,0.0,0.0,33.1,Q1 - maximum kinetic energy & cutoff voltage,Q1 - maximum kinetic energy & cutoff voltage,Q1 - maximum kinetic energy & cutoff voltage
Analysis,Additional explanations on classical theory and experimental findings,Explanation,Low,11,,,0.0,0.0,9.5,Q1 - maximum kinetic energy & cutoff voltage,Q1 - maximum kinetic energy & cutoff voltage,Q1 - maximum kinetic energy & cutoff voltage
Reflection,Q1 - maximum kinetic energy & cutoff voltage,Question,High,38,31,7,81.6,18.4,62.0,Q2 - Maximum kinetic energy – cutoff voltage​,Q2 - Maximum kinetic energy – cutoff voltage​,Q2 - Maximum kinetic energy – cutoff voltage​
Reflection,Q1 - maximum kinetic energy & cutoff voltage,Question,Moderate,146,27,119,18.5,81.5,34.3,Q2 - Maximum kinetic energy – cutoff voltage​,Q2 - Maximum kinetic energy – cutoff voltage​,Q2 - Maximum kinetic energy – cutoff voltage​
Reflection,Q1 - maximum kinetic energy & cutoff voltage,Question,Low,44,2,42,4.5,95.5,75.6,Q2 - Maximum kinetic energy – cutoff voltage​,Q2 - Maximum kinetic energy – cutoff voltage​,Q2 - Maximum kinetic energy – cutoff voltage​
Reflection,Q2 - Maximum kinetic energy – cutoff voltage​,Question,High,38,35,3,92.1,7.9,49.6,Explanations on maximum kinetic energy & cutoff voltage,Explanations on maximum kinetic energy & cutoff voltage,Applications of the photoelectric effect
Reflection,Q2 - Maximum kinetic energy – cutoff voltage​,Question,Moderate,146,53,93,36.3,63.7,30.8,Explanations on maximum kinetic energy & cutoff voltage,Explanations on maximum kinetic energy & cutoff voltage,Applications of the photoelectric effect
Reflection,Q2 - Maximum kinetic energy – cutoff voltage​,Question,Low,42,3,39,7.1,92.9,33.8,Explanations on maximum kinetic energy & cutoff voltage,Explanations on maximum kinetic energy & cutoff voltage,Applications of the photoelectric effect
Reflection,Applications of the photoelectric effect,Question,High,38,33,5,86.8,13.2,115.1,Applications of the photoelectric effect 2,Applications of the photoelectric effect 2,Applications of the photoelectric effect 2
Reflection,Applications of the photoelectric effect,Question,Moderate,145,90,55,62.1,37.9,58.8,Applications of the photoelectric effect 2,Applications of the photoelectric effect 2,Applications of the photoelectric effect 2
Reflection,Applications of the photoelectric effect,Question,Low,37,2,35,5.4,94.6,45.2,Applications of the photoelectric effect 2,Applications of the photoelectric effect 2,Applications of the photoelectric effect 2
Reflection,Applications of the photoelectric effect 2,Question,High,38,25,13,65.8,34.2,31.2,Explanations on the photon energy,Explanations on the photon energy,End of the scenario
Reflection,Applications of the photoelectric effect 2,Question,Moderate,143,41,102,28.7,71.3,40.7,Explanations on the photon energy,Explanations on the photon energy,End of the scenario
Reflection,Applications of the photoelectric effect 2,Question,Low,34,0,34,0.0,100.0,26.9,Explanations on the photon energy,Explanations on the photon energy,End of the scenario
Reflection,Explanations on maximum kinetic energy & cutoff voltage,Explanation,High,9,,,0.0,0.0,26.7,Applications of the photoelectric effect,Applications of the photoelectric effect,Applications of the photoelectric effect
Reflection,Explanations on maximum kinetic energy & cutoff voltage,Explanation,Moderate,130,,,0.0,0.0,19.9,Applications of the photoelectric effect,Applications of the photoelectric effect,Applications of the photoelectric effect
Reflection,Explanations on maximum kinetic energy & cutoff voltage,Explanation,Low,39,,,0.0,0.0,27.8,Applications of the photoelectric effect,Applications of the photoelectric effect,Applications of the photoelectric effect
Reflection,End of the scenario,Explanation,High,15,,,0.0,0.0,9.3,,,
Reflection,End of the scenario,Explanation,Moderate,96,,,0.0,0.0,12.8,,,
Reflection,End of the scenario,Explanation,Low,20,,,0.0,0.0,7.0,,,
Reflection,Explanations on the photon energy,Explanation,High,6,,,0.0,0.0,10.8,End of the scenario,End of the scenario,End of the scenario
Reflection,Explanations on the photon energy,Explanation,Moderate,83,,,0.0,0.0,8.5,End of the scenario,End of the scenario,End of the scenario
Reflection,Explanations on the photon energy,Explanation,Low,20,,,0.0,0.0,8.0,End of the scenario,End of the scenario,End of the scenario
